From,Entry,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length
OMG,P23515,reviewed,OMGP_HUMAN,Oligodendrocyte-myelin glycoprotein,OMG OMGP,Homo sapiens (Human),440
ORC3,Q9UBD5,reviewed,ORC3_HUMAN,Origin recognition complex subunit 3 (Origin recognition complex subunit Latheo),ORC3 LATHEO ORC3L,Homo sapiens (Human),711
ORC6,Q9Y5N6,reviewed,ORC6_HUMAN,Origin recognition complex subunit 6,ORC6 ORC6L,Homo sapiens (Human),252
OSBP,P22059,reviewed,OSBP1_HUMAN,Oxysterol-binding protein 1,OSBP OSBP1,Homo sapiens (Human),807
OXCT1,P55809,reviewed,SCOT1_HUMAN,"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial (SCOT) (EC 2.8.3.5) (3-oxoacid CoA-transferase 1) (Somatic-type succinyl-CoA:3-oxoacid CoA-transferase) (SCOT-s) (Succinyl-CoA:3-oxoacid CoA transferase)",OXCT1 OXCT SCOT,Homo sapiens (Human),520
OXR1,Q8N573,reviewed,OXR1_HUMAN,Oxidation resistance protein 1,OXR1 Nbla00307,Homo sapiens (Human),874
OXSM,Q9NWU1,reviewed,OXSM_HUMAN,"3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial (EC 2.3.1.41) (Beta-ketoacyl-ACP synthase)",OXSM,Homo sapiens (Human),459
P2RY12,Q9H244,reviewed,P2Y12_HUMAN,P2Y purinoceptor 12 (P2Y12) (ADP-glucose receptor) (ADPG-R) (P2T(AC)) (P2Y(AC)) (P2Y(cyc)) (P2Y12 platelet ADP receptor) (P2Y(ADP)) (SP1999),P2RY12 HORK3,Homo sapiens (Human),342
P2RY13,Q9BPV8,reviewed,P2Y13_HUMAN,P2Y purinoceptor 13 (P2Y13) (G-protein coupled receptor 86) (G-protein coupled receptor 94),P2RY13 GPR86 GPR94 FKSG77,Homo sapiens (Human),354
P4HA1,P13674,reviewed,P4HA1_HUMAN,"Prolyl 4-hydroxylase subunit alpha-1 (4-PH alpha-1) (EC 1.14.11.2) (Procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-1)",P4HA1 P4HA,Homo sapiens (Human),534
PABIR2,Q7Z309,reviewed,PBIR2_HUMAN,PABIR family member 2,PABIR2 FAM122B,Homo sapiens (Human),247
PACSIN1,Q9BY11,reviewed,PACN1_HUMAN,Protein kinase C and casein kinase substrate in neurons protein 1 (Syndapin-1),PACSIN1 KIAA1379,Homo sapiens (Human),444
PADI2,Q9Y2J8,reviewed,PADI2_HUMAN,Protein-arginine deiminase type-2 (EC 3.5.3.15) (PAD-H19) (Peptidylarginine deiminase II) (Protein-arginine deiminase type II),PADI2 KIAA0994 PAD2 PDI2,Homo sapiens (Human),665
PAG1,Q9NWQ8,reviewed,PHAG1_HUMAN,Phosphoprotein associated with glycosphingolipid-enriched microdomains 1 (Csk-binding protein) (Transmembrane adapter protein PAG) (Transmembrane phosphoprotein Cbp),PAG1 CBP PAG,Homo sapiens (Human),432
PAK1,Q13153,reviewed,PAK1_HUMAN,Serine/threonine-protein kinase PAK 1 (EC 2.7.11.1) (Alpha-PAK) (p21-activated kinase 1) (PAK-1) (p65-PAK),PAK1,Homo sapiens (Human),545
PANX2,Q96RD6,reviewed,PANX2_HUMAN,Pannexin-2,PANX2,Homo sapiens (Human),677
PAX6,P26367,reviewed,PAX6_HUMAN,Paired box protein Pax-6 (Aniridia type II protein) (Oculorhombin),PAX6 AN2,Homo sapiens (Human),422
PAXIP1,Q6ZW49,reviewed,PAXI1_HUMAN,PAX-interacting protein 1 (PAX transactivation activation domain-interacting protein),PAXIP1 PAXIP1L PTIP CAGF28,Homo sapiens (Human),1069
PC,P11498,reviewed,PYC_HUMAN,"Pyruvate carboxylase, mitochondrial (EC 6.4.1.1) (Pyruvic carboxylase) (PCB)",PC,Homo sapiens (Human),1178
PCIF1,Q9H4Z3,reviewed,CAPAM_HUMAN,mRNA (2'-O-methyladenosine-N(6)-)-methyltransferase (EC 2.1.1.62) (Cap-specific adenosine methyltransferase) (CAPAM) (hCAPAM) (Phosphorylated CTD-interacting factor 1) (hPCIF1) (Protein phosphatase 1 regulatory subunit 121),PCIF1 C20orf67 CAPAM PPP1R121,Homo sapiens (Human),704
PCNA,P12004,reviewed,PCNA_HUMAN,Proliferating cell nuclear antigen (PCNA) (Cyclin),PCNA,Homo sapiens (Human),261
PCP4,P48539,reviewed,PCP4_HUMAN,Calmodulin regulator protein PCP4 (Brain-specific polypeptide PEP-19) (Purkinje cell protein 4),PCP4 PEP19,Homo sapiens (Human),62
PCP4L1,A6NKN8,reviewed,PC4L1_HUMAN,Purkinje cell protein 4-like protein 1 (PCP4-like protein 1),PCP4L1 IQM1,Homo sapiens (Human),68
PCSK1N,Q9UHG2,reviewed,PCS1N_HUMAN,ProSAAS (Proprotein convertase subtilisin/kexin type 1 inhibitor) (Proprotein convertase 1 inhibitor) (pro-SAAS) [Cleaved into: KEP; Big SAAS (b-SAAS); Little SAAS (l-SAAS) (N-proSAAS); Big PEN-LEN (b-PEN-LEN) (SAAS CT(1-49)); PEN; Little LEN (l-LEN); Big LEN (b-LEN) (SAAS CT(25-40))],PCSK1N,Homo sapiens (Human),260
PCYT2,Q99447,reviewed,PCY2_HUMAN,Ethanolamine-phosphate cytidylyltransferase (EC 2.7.7.14) (CTP:phosphoethanolamine cytidylyltransferase) (Phosphorylethanolamine transferase),PCYT2,Homo sapiens (Human),389
PDCD4,Q53EL6,reviewed,PDCD4_HUMAN,Programmed cell death protein 4 (Neoplastic transformation inhibitor protein) (Nuclear antigen H731-like) (Protein 197/15a),PDCD4 H731,Homo sapiens (Human),469
PDE1B,Q01064,reviewed,PDE1B_HUMAN,"Dual specificity calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1B (Cam-PDE 1B) (EC 3.1.4.17) (63 kDa Cam-PDE)",PDE1B PDES1B,Homo sapiens (Human),536
PDHB,P11177,reviewed,ODPB_HUMAN,"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial (PDHE1-B) (EC 1.2.4.1)",PDHB PHE1B,Homo sapiens (Human),359
PDHX,O00330,reviewed,ODPX_HUMAN,"Pyruvate dehydrogenase protein X component, mitochondrial (Dihydrolipoamide dehydrogenase-binding protein of pyruvate dehydrogenase complex) (E3-binding protein) (E3BP) (Lipoyl-containing pyruvate dehydrogenase complex component X) (proX)",PDHX PDX1,Homo sapiens (Human),501
PDIA3,P30101,reviewed,PDIA3_HUMAN,Protein disulfide-isomerase A3 (EC 5.3.4.1) (58 kDa glucose-regulated protein) (58 kDa microsomal protein) (p58) (Disulfide isomerase ER-60) (Endoplasmic reticulum resident protein 57) (ER protein 57) (ERp57) (Endoplasmic reticulum resident protein 60) (ER protein 60) (ERp60),PDIA3 ERP57 ERP60 GRP58,Homo sapiens (Human),505
PDIA6,Q15084,reviewed,PDIA6_HUMAN,Protein disulfide-isomerase A6 (EC 5.3.4.1) (Endoplasmic reticulum protein 5) (ER protein 5) (ERp5) (Protein disulfide isomerase P5) (Thioredoxin domain-containing protein 7),PDIA6 ERP5 P5 TXNDC7,Homo sapiens (Human),440
PDLIM3,Q53GG5,reviewed,PDLI3_HUMAN,PDZ and LIM domain protein 3 (Actinin-associated LIM protein) (Alpha-actinin-2-associated LIM protein),PDLIM3 ALP,Homo sapiens (Human),364
PDS5A,Q29RF7,reviewed,PDS5A_HUMAN,Sister chromatid cohesion protein PDS5 homolog A (Cell proliferation-inducing gene 54 protein) (Sister chromatid cohesion protein 112) (SCC-112),PDS5A KIAA0648 PDS5 PIG54,Homo sapiens (Human),1337
PDXK,O00764,reviewed,PDXK_HUMAN,Pyridoxal kinase (EC 2.7.1.35) (Pyridoxine kinase),PDXK C21orf124 C21orf97 PKH PNK PRED79,Homo sapiens (Human),312
PDYN,P01213,reviewed,PDYN_HUMAN,Proenkephalin-B (Beta-neoendorphin-dynorphin) (Preprodynorphin) [Cleaved into: Alpha-neoendorphin; Beta-neoendorphin; Big dynorphin (Big Dyn); Dynorphin A(1-17) (Dyn-A17) (Dynorphin A); Dynorphin A(1-13); Dynorphin A(1-8); Leu-enkephalin; Rimorphin (Dynorphin B) (Dyn-B) (Dynorphin B(1-13)); Leumorphin (Dynorphin B-29)],PDYN,Homo sapiens (Human),254
PDZD4,Q76G19,reviewed,PDZD4_HUMAN,PDZ domain-containing protein 4 (PDZ domain-containing RING finger protein 4-like protein),PDZD4 KIAA1444 PDZK4 PDZRN4L,Homo sapiens (Human),769
PEA15,Q15121,reviewed,PEA15_HUMAN,Astrocytic phosphoprotein PEA-15 (15 kDa phosphoprotein enriched in astrocytes) (Phosphoprotein enriched in diabetes) (PED),PEA15,Homo sapiens (Human),130
PECR,Q9BY49,reviewed,PECR_HUMAN,"Peroxisomal trans-2-enoyl-CoA reductase (TERP) (EC 1.3.1.38) (2,4-dienoyl-CoA reductase-related protein) (DCR-RP) (HPDHase) (Short chain dehydrogenase/reductase family 29C member 1) (pVI-ARL)",PECR SDR29C1 PRO1004,Homo sapiens (Human),303
PEX12,O00623,reviewed,PEX12_HUMAN,Peroxisome assembly protein 12 (Peroxin-12) (Peroxisome assembly factor 3) (PAF-3),PEX12 PAF3,Homo sapiens (Human),359
PEX13,Q92968,reviewed,PEX13_HUMAN,Peroxisomal membrane protein PEX13 (Peroxin-13),PEX13,Homo sapiens (Human),403
PEX5,P50542,reviewed,PEX5_HUMAN,Peroxisomal targeting signal 1 receptor (PTS1 receptor) (PTS1R) (PTS1-BP) (Peroxin-5) (Peroxisomal C-terminal targeting signal import receptor) (Peroxisome receptor 1),PEX5 PXR1,Homo sapiens (Human),639
PEX5L,Q8IYB4,reviewed,PEX5R_HUMAN,PEX5-related protein (PEX2-related protein) (PEX5-like protein) (Peroxin-5-related protein) (Peroxisome biogenesis factor 5-like) (Tetratricopeptide repeat-containing Rab8b-interacting protein) (Pex5Rp) (TRIP8b),PEX5L PEX5R PXR2,Homo sapiens (Human),626
PFN1,P07737,reviewed,PROF1_HUMAN,Profilin-1 (Epididymis tissue protein Li 184a) (Profilin I),PFN1,Homo sapiens (Human),140
PFN2,P35080,reviewed,PROF2_HUMAN,Profilin-2 (Profilin II),PFN2,Homo sapiens (Human),140
PGD,P52209,reviewed,6PGD_HUMAN,"6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)",PGD PGDH,Homo sapiens (Human),483
PGM3,O95394,reviewed,AGM1_HUMAN,Phosphoacetylglucosamine mutase (PAGM) (EC 5.4.2.3) (Acetylglucosamine phosphomutase) (N-acetylglucosamine-phosphate mutase) (Phosphoglucomutase-3) (PGM 3),PGM3 AGM1,Homo sapiens (Human),542
PGRMC1,O00264,reviewed,PGRC1_HUMAN,Membrane-associated progesterone receptor component 1 (mPR) (Dap1) (IZA),PGRMC1 HPR6.6 PGRMC,Homo sapiens (Human),195
PHACTR1,Q9C0D0,reviewed,PHAR1_HUMAN,Phosphatase and actin regulator 1,PHACTR1 KIAA1733 RPEL1,Homo sapiens (Human),580
PHF21B,Q96EK2,reviewed,PF21B_HUMAN,PHD finger protein 21B,PHF21B KIAA1661,Homo sapiens (Human),531
PHF6,Q8IWS0,reviewed,PHF6_HUMAN,PHD finger protein 6 (PHD-like zinc finger protein),PHF6 CENP-31 KIAA1823,Homo sapiens (Human),365
PHGDH,O43175,reviewed,SERA_HUMAN,D-3-phosphoglycerate dehydrogenase (3-PGDH) (EC 1.1.1.95) (2-oxoglutarate reductase) (EC 1.1.1.399) (Malate dehydrogenase) (EC 1.1.1.37),PHGDH PGDH3,Homo sapiens (Human),533
PHLDA1,Q8WV24,reviewed,PHLA1_HUMAN,Pleckstrin homology-like domain family A member 1 (Apoptosis-associated nuclear protein) (Proline- and glutamine-rich protein) (PQ-rich protein) (PQR protein) (Proline- and histidine-rich protein) (T-cell death-associated gene 51 protein),PHLDA1 PHRIP TDAG51,Homo sapiens (Human),401
PI4K2B,Q8TCG2,reviewed,P4K2B_HUMAN,Phosphatidylinositol 4-kinase type 2-beta (EC 2.7.1.67) (Phosphatidylinositol 4-kinase type II-beta) (PI4KII-BETA),PI4K2B,Homo sapiens (Human),481
PIANP,Q8IYJ0,reviewed,PIANP_HUMAN,PILR alpha-associated neural protein (PILR-associating neural protein) (Paired immunoglobin-like type 2 receptor-associating neural protein),PIANP C12orf53 PANP UNQ828/PRO1755,Homo sapiens (Human),282
PICALM,Q13492,reviewed,PICAL_HUMAN,Phosphatidylinositol-binding clathrin assembly protein (Clathrin assembly lymphoid myeloid leukemia protein),PICALM CALM,Homo sapiens (Human),652
PIN1,Q13526,reviewed,PIN1_HUMAN,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1 (EC 5.2.1.8) (Peptidyl-prolyl cis-trans isomerase Pin1) (PPIase Pin1) (Rotamase Pin1),PIN1,Homo sapiens (Human),163
PITRM1,Q5JRX3,reviewed,PREP_HUMAN,"Presequence protease, mitochondrial (hPreP) (EC 3.4.24.-) (Pitrilysin metalloproteinase 1) (Metalloprotease 1) (hMP1)",PITRM1 KIAA1104 MP1 PREP,Homo sapiens (Human),1037
PKP2,Q99959,reviewed,PKP2_HUMAN,Plakophilin-2,PKP2,Homo sapiens (Human),881
PKP3,Q9Y446,reviewed,PKP3_HUMAN,Plakophilin-3,PKP3,Homo sapiens (Human),797
PLAC8,Q9NZF1,reviewed,PLAC8_HUMAN,Placenta-specific gene 8 protein (Protein C15),PLAC8 BM-004,Homo sapiens (Human),115
PLCB2,Q00722,reviewed,PLCB2_HUMAN,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-2 (EC 3.1.4.11) (Phosphoinositide phospholipase C-beta-2) (Phospholipase C-beta-2) (PLC-beta-2)",PLCB2,Homo sapiens (Human),1185
PLCE1,Q9P212,reviewed,PLCE1_HUMAN,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase epsilon-1 (EC 3.1.4.11) (Pancreas-enriched phospholipase C) (Phosphoinositide phospholipase C-epsilon-1) (Phospholipase C-epsilon-1) (PLC-epsilon-1)",PLCE1 KIAA1516 PLCE PPLC,Homo sapiens (Human),2302
PLCG2,P16885,reviewed,PLCG2_HUMAN,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2 (EC 3.1.4.11) (Phosphoinositide phospholipase C-gamma-2) (Phospholipase C-IV) (PLC-IV) (Phospholipase C-gamma-2) (PLC-gamma-2)",PLCG2,Homo sapiens (Human),1265
PLCH2,O75038,reviewed,PLCH2_HUMAN,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase eta-2 (EC 3.1.4.11) (Phosphoinositide phospholipase C-eta-2) (Phosphoinositide phospholipase C-like 4) (PLC-L4) (Phospholipase C-like protein 4) (Phospholipase C-eta-2) (PLC-eta2)",PLCH2 KIAA0450 PLCL4,Homo sapiens (Human),1416
PLCL2,Q9UPR0,reviewed,PLCL2_HUMAN,Inactive phospholipase C-like protein 2 (PLC-L(2)) (PLC-L2) (Phospholipase C-L2) (Phospholipase C-epsilon-2) (PLC-epsilon-2),PLCL2 KIAA1092 PLCE2,Homo sapiens (Human),1127
PLEK,P08567,reviewed,PLEK_HUMAN,Pleckstrin (Platelet 47 kDa protein) (p47),PLEK P47,Homo sapiens (Human),350
PLEKHG3,A1L390,reviewed,PKHG3_HUMAN,Pleckstrin homology domain-containing family G member 3 (PH domain-containing family G member 3),PLEKHG3 KIAA0599,Homo sapiens (Human),1219
PLLP,Q9Y342,reviewed,PLLP_HUMAN,Plasmolipin (Plasma membrane proteolipid),PLLP PMLP TM4SF11,Homo sapiens (Human),182
PLP1,P60201,reviewed,MYPR_HUMAN,Myelin proteolipid protein (PLP) (Lipophilin),PLP1 PLP,Homo sapiens (Human),277
PLXNB3,Q9ULL4,reviewed,PLXB3_HUMAN,Plexin-B3,PLXNB3 KIAA1206 PLXN6,Homo sapiens (Human),1909
PNMA2,Q9UL42,reviewed,PNMA2_HUMAN,Paraneoplastic antigen Ma2 (40 kDa neuronal protein) (Onconeuronal antigen Ma2) (Paraneoplastic neuronal antigen MM2),PNMA2 KIAA0883 MA2,Homo sapiens (Human),364
PNMA5,Q96PV4,reviewed,PNMA5_HUMAN,Paraneoplastic antigen-like protein 5 (Tumor antigen BJ-HCC-25),PNMA5 KIAA1934,Homo sapiens (Human),448
PNOC,Q13519,reviewed,PNOC_HUMAN,Prepronociceptin [Cleaved into: Nocistatin; Nociceptin (Orphanin FQ) (PPNOC); Orphanin FQ2],PNOC OFQ,Homo sapiens (Human),176
PNP,P00491,reviewed,PNPH_HUMAN,Purine nucleoside phosphorylase (PNP) (EC 2.4.2.1) (Inosine phosphorylase) (Inosine-guanosine phosphorylase),PNP NP,Homo sapiens (Human),289
PODXL,O00592,reviewed,PODXL_HUMAN,Podocalyxin (GCTM-2 antigen) (Gp200) (Podocalyxin-like protein 1) (PC) (PCLP-1),PODXL PCLP PCLP1,Homo sapiens (Human),558
POGZ,Q7Z3K3,reviewed,POGZ_HUMAN,Pogo transposable element with ZNF domain (Suppressor of hairy wing homolog 5) (Zinc finger protein 280E) (Zinc finger protein 635),POGZ KIAA0461 SUHW5 ZNF280E ZNF635 Nbla00003,Homo sapiens (Human),1410
POLD3,Q15054,reviewed,DPOD3_HUMAN,DNA polymerase delta subunit 3 (DNA polymerase delta subunit C) (DNA polymerase delta subunit p66) (DNA polymerase delta subunit p68),POLD3 KIAA0039,Homo sapiens (Human),466
POLR2C,P19387,reviewed,RPB3_HUMAN,DNA-directed RNA polymerase II subunit RPB3 (RNA polymerase II subunit 3) (RNA polymerase II subunit B3) (DNA-directed RNA polymerase II 33 kDa polypeptide) (RPB33) (DNA-directed RNA polymerase II subunit C) (RPB31),POLR2C A-152E5.7,Homo sapiens (Human),275
PON2,Q15165,reviewed,PON2_HUMAN,Serum paraoxonase/arylesterase 2 (PON 2) (EC 3.1.1.2) (EC 3.1.1.81) (Aromatic esterase 2) (A-esterase 2) (Serum aryldialkylphosphatase 2),PON2,Homo sapiens (Human),354
POR,P16435,reviewed,NCPR_HUMAN,NADPH--cytochrome P450 reductase (CPR) (P450R) (EC 1.6.2.4),POR CYPOR,Homo sapiens (Human),677
POSTN,Q15063,reviewed,POSTN_HUMAN,Periostin (PN) (Osteoblast-specific factor 2) (OSF-2),POSTN OSF2,Homo sapiens (Human),836
POU2AF1,Q16633,reviewed,OBF1_HUMAN,POU domain class 2-associating factor 1 (B-cell-specific coactivator OBF-1) (BOB-1) (OCA-B) (OCT-binding factor 1),POU2AF1 BOB1 OBF1,Homo sapiens (Human),256
POU6F1,Q14863,reviewed,PO6F1_HUMAN,"POU domain, class 6, transcription factor 1 (Brain-specific homeobox/POU domain protein 5) (Brain-5) (Brn-5) (mPOU homeobox protein)",POU6F1 BRN5 MPOU TCFB1,Homo sapiens (Human),301
PPFIA3,O75145,reviewed,LIPA3_HUMAN,Liprin-alpha-3 (Protein tyrosine phosphatase receptor type f polypeptide-interacting protein alpha-3) (PTPRF-interacting protein alpha-3),PPFIA3 KIAA0654,Homo sapiens (Human),1194
PPFIA4,O75335,reviewed,LIPA4_HUMAN,Liprin-alpha-4 (Protein tyrosine phosphatase receptor type f polypeptide-interacting protein alpha-4) (PTPRF-interacting protein alpha-4),PPFIA4 KIAA0897,Homo sapiens (Human),1185
PPP1R10,Q96QC0,reviewed,PP1RA_HUMAN,Serine/threonine-protein phosphatase 1 regulatory subunit 10 (MHC class I region proline-rich protein CAT53) (PP1-binding protein of 114 kDa) (Phosphatase 1 nuclear targeting subunit) (Protein FB19) (p99),PPP1R10 CAT53 FB19 PNUTS,Homo sapiens (Human),940
PPP1R14A,Q96A00,reviewed,PP14A_HUMAN,Protein phosphatase 1 regulatory subunit 14A (17 kDa PKC-potentiated inhibitory protein of PP1) (Protein kinase C-potentiated inhibitor protein of 17 kDa) (CPI-17),PPP1R14A CPI17 PPP1INL,Homo sapiens (Human),147
PPP1R17,O96001,reviewed,PPR17_HUMAN,Protein phosphatase 1 regulatory subunit 17 (G-substrate),PPP1R17 C7orf16 GSBS,Homo sapiens (Human),155
PPP1R18,Q6NYC8,reviewed,PPR18_HUMAN,Phostensin (Protein phosphatase 1 F-actin cytoskeleton-targeting subunit) (Protein phosphatase 1 regulatory subunit 18),PPP1R18 HKMT1098 KIAA1949,Homo sapiens (Human),613
PPP1R8,Q12972,reviewed,PP1R8_HUMAN,Nuclear inhibitor of protein phosphatase 1 (NIPP-1) (Protein phosphatase 1 regulatory inhibitor subunit 8) [Includes: Activator of RNA decay (EC 3.1.4.-) (ARD-1)],PPP1R8 ARD1 NIPP1,Homo sapiens (Human),351
PPP3CA,Q08209,reviewed,PP2BA_HUMAN,Protein phosphatase 3 catalytic subunit alpha (EC 3.1.3.16) (CAM-PRP catalytic subunit) (Calcineurin A alpha) (Calmodulin-dependent calcineurin A subunit alpha isoform) (CNA alpha) (Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform),PPP3CA CALNA CNA,Homo sapiens (Human),521
PPWD1,Q96BP3,reviewed,PPWD1_HUMAN,Peptidylprolyl isomerase domain and WD repeat-containing protein 1 (EC 5.2.1.8) (Spliceosome-associated cyclophilin),PPWD1 KIAA0073,Homo sapiens (Human),646
PRAF2,O60831,reviewed,PRAF2_HUMAN,PRA1 family protein 2,PRAF2 JM4,Homo sapiens (Human),178
PRC1,O43663,reviewed,PRC1_HUMAN,Protein regulator of cytokinesis 1,PRC1,Homo sapiens (Human),620
PRDM5,Q9NQX1,reviewed,PRDM5_HUMAN,PR domain zinc finger protein 5 (EC 2.1.1.-) (PR domain-containing protein 5),PRDM5 PFM2,Homo sapiens (Human),630
PRDX3,P30048,reviewed,PRDX3_HUMAN,"Thioredoxin-dependent peroxide reductase, mitochondrial (EC 1.11.1.24) (Antioxidant protein 1) (AOP-1) (HBC189) (Peroxiredoxin III) (Prx-III) (Peroxiredoxin-3) (Protein MER5 homolog) (Thioredoxin-dependent peroxiredoxin 3)",PRDX3 AOP1,Homo sapiens (Human),256
PRDX5,P30044,reviewed,PRDX5_HUMAN,"Peroxiredoxin-5, mitochondrial (EC 1.11.1.24) (Alu corepressor 1) (Antioxidant enzyme B166) (AOEB166) (Liver tissue 2D-page spot 71B) (PLP) (Peroxiredoxin V) (Prx-V) (Peroxisomal antioxidant enzyme) (TPx type VI) (Thioredoxin peroxidase PMP20) (Thioredoxin-dependent peroxiredoxin 5)",PRDX5 ACR1 SBBI10,Homo sapiens (Human),214
PRKAB1,Q9Y478,reviewed,AAKB1_HUMAN,5'-AMP-activated protein kinase subunit beta-1 (AMPK subunit beta-1) (AMPKb),PRKAB1 AMPK,Homo sapiens (Human),270
PRKAR2B,P31323,reviewed,KAP3_HUMAN,cAMP-dependent protein kinase type II-beta regulatory subunit,PRKAR2B,Homo sapiens (Human),418
PRKCA,P17252,reviewed,KPCA_HUMAN,Protein kinase C alpha type (PKC-A) (PKC-alpha) (EC 2.7.11.13),PRKCA PKCA PRKACA,Homo sapiens (Human),672
PRKCD,Q05655,reviewed,KPCD_HUMAN,Protein kinase C delta type (EC 2.7.11.13) (Tyrosine-protein kinase PRKCD) (EC 2.7.10.2) (nPKC-delta) [Cleaved into: Protein kinase C delta type regulatory subunit; Protein kinase C delta type catalytic subunit (Sphingosine-dependent protein kinase-1) (SDK1)],PRKCD PKCD,Homo sapiens (Human),676
PRKCE,Q02156,reviewed,KPCE_HUMAN,Protein kinase C epsilon type (EC 2.7.11.13) (nPKC-epsilon),PRKCE PKCE,Homo sapiens (Human),737
PRKCG,P05129,reviewed,KPCG_HUMAN,Protein kinase C gamma type (PKC-gamma) (EC 2.7.11.13),PRKCG PKCG,Homo sapiens (Human),697
PRKCZ,Q05513,reviewed,KPCZ_HUMAN,Protein kinase C zeta type (EC 2.7.11.13) (nPKC-zeta),PRKCZ PKC2,Homo sapiens (Human),592
PRKD2,Q9BZL6,reviewed,KPCD2_HUMAN,Serine/threonine-protein kinase D2 (EC 2.7.11.13) (nPKC-D2),PRKD2 PKD2 HSPC187,Homo sapiens (Human),878
PRKN,O60260,reviewed,PRKN_HUMAN,E3 ubiquitin-protein ligase parkin (Parkin) (EC 2.3.2.31) (Parkin RBR E3 ubiquitin-protein ligase) (Parkinson juvenile disease protein 2) (Parkinson disease protein 2),PRKN PARK2,Homo sapiens (Human),465
PRNP,F7VJQ1,reviewed,APRIO_HUMAN,Alternative prion protein (AltPrP),PRNP ALTPRP PRIP PRP,Homo sapiens (Human),73
PROCR,Q9UNN8,reviewed,EPCR_HUMAN,Endothelial protein C receptor (Activated protein C receptor) (APC receptor) (Endothelial cell protein C receptor) (CD antigen CD201),PROCR EPCR,Homo sapiens (Human),238
PRPF4,O43172,reviewed,PRP4_HUMAN,U4/U6 small nuclear ribonucleoprotein Prp4 (PRP4 homolog) (hPrp4) (U4/U6 snRNP 60 kDa protein) (WD splicing factor Prp4),PRPF4 PRP4,Homo sapiens (Human),522
PRR18,Q8N4B5,reviewed,PRR18_HUMAN,Proline-rich protein 18,PRR18,Homo sapiens (Human),295
PRRT2,Q7Z6L0,reviewed,PRRT2_HUMAN,Proline-rich transmembrane protein 2 (Dispanin subfamily B member 3) (DSPB3),PRRT2,Homo sapiens (Human),340
PRRT3,Q5FWE3,reviewed,PRRT3_HUMAN,Proline-rich transmembrane protein 3,PRRT3 UNQ5823/PRO19642,Homo sapiens (Human),981
PRTN3,P24158,reviewed,PRTN3_HUMAN,Myeloblastin (EC 3.4.21.76) (AGP7) (C-ANCA antigen) (Leukocyte proteinase 3) (PR-3) (PR3) (Neutrophil proteinase 4) (NP-4) (P29) (Wegener autoantigen),PRTN3 MBN,Homo sapiens (Human),256
PRX,Q9BXM0,reviewed,PRAX_HUMAN,Periaxin,PRX KIAA1620,Homo sapiens (Human),1461
PSAT1,Q9Y617,reviewed,SERC_HUMAN,Phosphoserine aminotransferase (EC 2.6.1.52) (Phosphohydroxythreonine aminotransferase) (PSAT),PSAT1 PSA,Homo sapiens (Human),370
PSD3,Q9NYI0,reviewed,PSD3_HUMAN,PH and SEC7 domain-containing protein 3 (Epididymis tissue protein Li 20mP) (Exchange factor for ADP-ribosylation factor guanine nucleotide factor 6 D) (Exchange factor for ARF6 D) (Hepatocellular carcinoma-associated antigen 67) (Pleckstrin homology and SEC7 domain-containing protein 3),PSD3 EFA6D EFA6R HCA67 KIAA0942,Homo sapiens (Human),1048
PSENEN,Q9NZ42,reviewed,PEN2_HUMAN,Gamma-secretase subunit PEN-2 (Presenilin enhancer protein 2),PSENEN PEN2 MDS033,Homo sapiens (Human),101
PSIP1,O75475,reviewed,PSIP1_HUMAN,PC4 and SFRS1-interacting protein (CLL-associated antigen KW-7) (Dense fine speckles 70 kDa protein) (DFS 70) (Lens epithelium-derived growth factor) (Transcriptional coactivator p75/p52),PSIP1 DFS70 LEDGF PSIP2,Homo sapiens (Human),530
PSMB10,P40306,reviewed,PSB10_HUMAN,Proteasome subunit beta type-10 (EC 3.4.25.1) (Low molecular mass protein 10) (Macropain subunit MECl-1) (Multicatalytic endopeptidase complex subunit MECl-1) (Proteasome MECl-1) (Proteasome subunit beta-2i),PSMB10 LMP10 MECL1,Homo sapiens (Human),273
